# Generated by scripts/import-romance-lexicons.py; do not edit.
# Language-routing membership only: Spanish.
# Pinned wooorm/dictionaries commit: 8cfea406b505e4d7df52d5a19bce525df98c54ab.
# Sources: dictionaries/es/index.dic.
# Pronunciation is owned separately by the pinned MFA pronunciation TSV.
# word	language
formante	es
formar	es
formatear	es
formativa	es
formativo	es
formato	es
formidable	es
formidar	es
formol	es
formoseño	es
formulación	es
formular	es
formulario	es
formulismo	es
formulista	es
formón	es
fornacina	es
fornecer	es
fornecino	es
fornicación	es
fornicador	es
fornicar	es
fornicario	es
fornicio	es
fornido	es
fornir	es
fornitura	es
foro	es
forofo	es
forrajear	es
forrajero	es
forrar	es
forro	es
forros	es
fortalecedor	es
fortalecer	es
fortalecimiento	es
fortaleza	es
fortificación	es
fortificador	es
fortificar	es
fortuitamente	es
fortuito	es
fortuna	es
fortuno	es
fortunoso	es
fortín	es
fortísimamente	es
fortísimo	es
forzada	es
forzadamente	es
forzado	es
forzamiento	es
forzar	es
forzosa	es
forzosamente	es
forzoso	es
forzudamente	es
forzudo	es
foráneo	es
fosa	es
fosado	es
fosadura	es
fosar	es
fosca	es
fosco	es
fosfatado	es
fosfato	es
fosforecer	es
fosforero	es
fosforescencia	es
fosforescente	es
fosforescer	es
fosforilación	es
fosforita	es
fosfórico	es
fosilizar	es
foso	es
foto	es
fotobiología	es
fotoconductor	es
fotocopia	es
fotocopiador	es
fotocopiar	es
fotoelectricidad	es
fotoeléctrico	es
fotofobia	es
fotograbado	es
fotograbar	es
fotografiar	es
fotografía	es
fotograma	es
fotográficamente	es
fotográfico	es
fotolisis	es
fotolito	es
fotolitografiar	es
fotolitografía	es
fotoluminiscencia	es
fotométrico	es
fotonovela	es
fotosensible	es
fotosfera	es
fotosíntesis	es
fototeca	es
fototerapia	es
fotovoltaico	es
fotógrafo	es
fotón	es
fotónico	es
fra	es
frac	es
fracasadamente	es
fracasar	es
fracaso	es
fraccionamiento	es
fraccionar	es
fraccionariamente	es
fraccionario	es
fracción	es
fractal	es
fractura	es
fracturar	es
fradar	es
fradear	es
fraga	es
fragancia	es
fragante	es
fragaria	es
fragata	es
fragilidad	es
fragmentar	es
fragmentario	es
fragmento	es
fragor	es
fragoroso	es
fragosidad	es
fragoso	es
fragua	es
fraguador	es
fraguar	es
frailada	es
frailar	es
fraile	es
frailear	es
frailecito	es
frailuco	es
fraire	es
frambuesa	es
frambueso	es
francachela	es
francamente	es
francesamente	es
francesc	es
francesilla	es
franchute	es
francia	es
francisca	es
franciscano	es
francisco	es
francmasonería	es
franco	es
francolín	es
francote	es
francotirador	es
francés	es
francófono	es
franela	es
frangir	es
frangollar	es
frangollo	es
franja	es
franjar	es
franklin	es
franqueable	es
franqueamiento	es
franquear	es
franqueo	es
franqueza	es
franquicia	es
franquiciado	es
franquismo	es
franquista	es
frasca	es
frasco	es
frase	es
frasear	es
fraseología	es
frasquera	es
frasqueta	es
fratasar	es
fraterna	es
fraternal	es
fraternalmente	es
fraternidad	es
fraternizar	es
fraterno	es
fratricida	es
fratricidio	es
fraudar	es
fraude	es
fraudulencia	es
fraudulentamente	es
fraudulento	es
fray	es
frazada	es
frañer	es
frecuencia	es
frecuentación	es
frecuentador	es
frecuentar	es
frecuentativo	es
frecuente	es
frecuentemente	es
frecuentes	es
fregadero	es
fregado	es
fregador	es
fregadura	es
fregajo	es
fregamiento	es
fregar	es
fregata	es
fregotear	es
freidor	es
freidora	es
freidura	es
freilar	es
freile	es
freiría	es
frenar	es
frenesí	es
frenetizar	es
frenillar	es
freno	es
frenología	es
frente	es
frentero	es
frenéticamente	es
frenético	es
freo	es
fresa	es
fresador	es
fresadora	es
fresal	es
fresar	es
fresca	es
frescachón	es
frescal	es
frescales	es
frescamente	es
fresco	es
frescor	es
frescote	es
frescura	es
fresero	es
fresno	es
fresquera	es
fresquero	es
fresquista	es
fresquito	es
fresón	es
fretar	es
freudiano	es
frey	es
freza	es
frezador	es
frezar	es
freático	es
freír	es
friable	es
friais	es
frialdad	es
fricación	es
fricar	es
fricativo	es
friccionar	es
fricción	es
friega	es
friera	es
frigidez	es
frigio	es
frigoría	es
frigorífico	es
frijol	es
friki	es
frio	es
friolento	es
friolera	es
friolero	es
frior	es
frisa	es
frisador	es
frisadura	es
frisar	es
frisio	es
friso	es
frisuelo	es
frisón	es
frita	es
fritada	es
fritanga	es
fritar	es
frito	es
fritura	es
friura	es
frivolidad	es
frivolizar	es
frogar	es
fronda	es
fronde	es
frondosidad	es
frondoso	es
frontal	es
frontalera	es
frontalero	es
frontalmente	es
fronte	es
frontera	es
fronterizo	es
frontero	es
frontino	es
frontis	es
frontispicio	es
frontón	es
frotación	es
frotador	es
frotadura	es
frotamiento	es
frotar	es
frote	es
fructificar	es
fructosa	es
fructuosa	es
fructuosamente	es
fructuoso	es
fructífera	es
fructífero	es
frufrú	es
frugal	es
frugalidad	es
frugalmente	es
frugívoro	es
frui	es
fruición	es
fruir	es
fruis	es
frumentario	es
frunce	es
fruncido	es
fruncidor	es
fruncimiento	es
fruncir	es
fruslera	es
frustración	es
frustrante	es
frustrar	es
fruta	es
frutal	es
frutar	es
frutecer	es
frutero	es
fruticoso	es
fruticultura	es
frutier	es
frutificar	es
fruto	es
frágil	es
fréjol	es
fría	es
fríamente	es
frígidamente	es
frígido	es
fríjol	es
frío	es
frívolo	es
fu	es
fucilar	es
fucilazo	es
fuco	es
fucsia	es
fucsina	es
fue	es
fuego	es
fueguino	es
fuel	es
fuellar	es
fuelle	es
fueloil	es
fuelóleo	es
fuengirola	es
fuenlabrada	es
fuente	es
fuer	es
fuera	es
fueraborda	es
fuerais	es
fueran	es
fueras	es
fuere	es
fuereis	es
fueren	es
fueres	es
fuero	es
fueron	es
fuerte	es
fuertemente	es
fuerza	es
fuese	es
fueseis	es
fuesen	es
fueses	es
fufar	es
fuga	es
fugacidad	es
fugar	es
fugaz	es
fugazmente	es
fugir	es
fugitivo	es
fuguillas	es
fui	es
fuimos	es
fuina	es
fuir	es
fuiste	es
fuisteis	es
ful	es
fulano	es
fular	es
fulastre	es
fulcir	es
fulcro	es
fulero	es
fulgente	es
fulgir	es
fulgor	es
fulgurante	es
fulgurar	es
fulguroso	es
fuliginoso	es
fulla	es
fulleresco	es
fullero	es
fullería	es
fulminador	es
fulminante	es
fulminantemente	es
fulminar	es
fulmínico	es
fumable	es
fumadero	es
fumador	es
fumante	es
fumar	es
fumarada	es
fumaria	es
fumigador	es
fumigar	es
fumista	es
fumo	es
fumosidad	es
fumoso	es
funcional	es
funcionalidad	es
funcionalismo	es
funcionalmente	es
funcionamiento	es
funcionar	es
funcionarial	es
funcionario	es
función	es
funda	es
fundacional	es
fundacionismo	es
fundación	es
fundador	es
fundamentación	es
fundamental	es
fundamentalismo	es
fundamentalista	es
fundamentalmente	es
fundamentar	es
fundamento	es
fundar	es
fundente	es
fundible	es
fundición	es
fundido	es
fundidor	es
fundir	es
fundo	es
fundéu	es
funeral	es
funerala	es
funeraria	es
funerario	es
funestamente	es
funestar	es
funesto	es
fungible	es
fungicida	es
fungir	es
fungosidad	es
fungoso	es
funicular	es
funículo	es
furcia	es
furgoneta	es
furgón	es
furia	es
furibundo	es
furiente	es
furiosamente	es
furioso	es
furo	es
furor	es
furriel	es
furrier	es
furriera	es
furtar	es
furtivamente	es
furtivo	es
fusa	es
fusado	es
fuscar	es
fusco	es
fuselado	es
fuselaje	es
fusibilidad	es
fusible	es
fusiforme	es
fusil	es
fusilamiento	es
fusilar	es
fusilero	es
fusilería	es
fusionar	es
fusión	es
fusor	es
fusta	es
fustal	es
fuste	es
fustigador	es
fustigar	es
fustán	es
futbol	es
futbolista	es
futbolísticamente	es
futbolístico	es
futesa	es
futilidad	es
futilmente	es
futre	es
futuna	es
futura	es
futurismo	es
futurista	es
futuro	es
fuéramos	es
fuéremos	es
fuésemos	es
fuñar	es
fuñicar	es
fábrica	es
fábula	es
fácil	es
fácilmente	es
fácticamente	es
fálico	es
fárfara	es
fármaco	es
fárrago	es
fático	es
fátima	es
fécula	es
félido	es
félix	es
fémina	es
fémur	es
fénico	es
fénix	es
féretro	es
férreamente	es
férreo	es
férrico	es
fértil	es
férula	es
fétido	es
fía	es
fílmico	es
física	es
físicamente	es
físico	es
fónica	es
fónico	es
fórmico	es
fórmula	es
fósforo	es
fósil	es
fóvea	es
fúlgido	es
fúlica	es
fúnebre	es
fútbol	es
fútil	es
gabachada	es
gabacho	es
gabarda	es
gabardina	es
gabarra	es
gabarrero	es
gabarro	es
gabarse	es
gabata	es
gabela	es
gabinete	es
gablete	es
gabonés	es
gabriel	es
gabrieles	es
gabán	es
gabón	es
gacel	es
gacela	es
gaceta	es
gacetero	es
gacetillero	es
gacetista	es
gacha	es
gacheta	es
gacho	es
gachó	es
gaditano	es
gaetano	es
gafar	es
gafe	es
gafedad	es
gafete	es
gafo	es
gago	es
gaguear	es
gaguera	es
gais	es
gaita	es
gaitero	es
gaje	es
gajo	es
gajoso	es
gal	es
gala	es
galactosa	es
galafate	es
galaico	es
galana	es
galancete	es
galano	es
galante	es
galanteador	es
galantear	es
galantemente	es
galanteo	es
galantería	es
galanura	es
galapagar	es
galardonador	es
galardonar	es
galardón	es
galas	es
galaxia	es
galayo	es
galbana	es
galbanoso	es
galdosiano	es
galdácano	es
galea	es
galeaza	es
galega	es
galena	es
galeno	es
galeota	es
galeote	es
galera	es
galerada	es
galerita	es
galerna	es
galerno	es
galero	es
gales	es
galeón	es
galgo	es
galguear	es
galguero	es
galianos	es
galibar	es
galicano	es
galicia	es
galiciano	es
galicismo	es
galicista	es
galicoso	es
galileo	es
galimar	es
galio	es
galla	es
galladura	es
gallar	es
gallarda	es
gallardamente	es
gallardear	es
gallardete	es
gallardo	es
gallardía	es
gallareta	es
gallear	es
gallegada	es
gallego	es
galleguismo	es
galleo	es
gallera	es
gallero	es
galleta	es
galletero	es
galliforme	es
gallina	es
gallinaza	es
gallinejas	es
gallinero	es
gallineta	es
gallino	es
gallinácea	es
gallináceo	es
gallipava	es
gallipavo	es
gallito	es
gallo	es
gallocresta	es
gallofa	es
gallofar	es
gallofear	es
gallofero	es
gallofo	es
gallonada	es
gallonado	es
gallundera	es
gallón	es
galo	es
galocha	es
galocho	es
galonear	es
galopa	es
galopante	es
galopar	es
galope	es
galopear	es
galopo	es
galota	es
galpón	es
galvanismo	es
galvanizar	es
galvano	es
galvanoplastia	es
galvánicamente	es
galvánico	es
galáctico	es
galán	es
galápago	es
galés	es
galón	es
gama	es
gamada	es
gamarra	es
gamba	es
gamberrada	es
gamberro	es
gambeta	es
gambetear	es
gambeto	es
gambia	es
gambiano	es
gambito	es
gamboa	es
gambota	es
gambuza	es
gamella	es
gamello	es
gameto	es
gametofito	es
gamitar	es
gamitido	es
gamma	es
gamo	es
gamonal	es
gamopétalo	es
gamuno	es
gamusino	es
gamuza	es
gana	es
ganadero	es
ganadería	es
ganado	es
ganador	es
ganancia	es
ganancial	es
ganancioso	es
ganapán	es
ganar	es
gancha	es
ganchero	es
ganchete	es
gancho	es
ganchoso	es
ganchudo	es
gandaya	es
gandido	es
gandinga	es
gandir	es
gandujar	es
gandul	es
gandulear	es
gandía	es
ganeta	es
ganga	es
ganglio	es
ganglionar	es
gangosidad	es
gangoso	es
gangrena	es
gangrenar	es
gangrenoso	es
ganguear	es
ganoso	es
gansa	es
gansada	es
gansear	es
ganso	es
gante	es
ganzuar	es
garabatada	es
garabatear	es
garabato	es
garaje	es
garambaina	es
garante	es
garantid	es
garantida	es
garantidas	es
garantido	es
garantidos	es
garantiendo	es
garantiera	es
garantierais	es
garantieran	es
garantieras	es
garantiere	es
garantiereis	es
garantieren	es
garantieres	es
garantieron	es
garantiese	es
garantieseis	es
garantiesen	es
garantieses	es
garantimos	es
garantir	es
garantiremos	es
garantirse	es
garantirá	es
garantirán	es
garantirás	es
garantiré	es
garantiréis	es
garantiría	es
garantiríais	es
garantiríamos	es
garantirían	es
garantirías	es
garantiste	es
garantisteis	es
garantizador	es
garantizar	es
garantiéramos	es
garantiéremos	es
garantiésemos	es
garantió	es
garantí	es
garantía	es
garantíais	es
garantíamos	es
garantían	es
garantías	es
garantís	es
garapiñar	es
garapullo	es
garatusa	es
garañón	es
garbancero	es
garbanzal	es
garbanzo	es
garbanzuelo	es
garbar	es
garbear	es
garbera	es
garbillador	es
garbillar	es
garbo	es
garbosamente	es
garboso	es
garceta	es
garcía	es
gardenia	es
gardingo	es
garduño	es
garete	es
garfa	es
garfada	es
garfear	es
garfio	es
gargajear	es
gargajo	es
gargajoso	es
gargalizar	es
garganta	es
gargantear	es
gargarear	es
gargarismo	es
gargarizar	es
garguero	es
garifo	es
garita	es
garitero	es
garito	es
garitón	es
garla	es
garlador	es
garlar	es
garlito	es
garlocha	es
garlopa	es
garnacha	es
garra	es
garrafa	es
garrafal	es
garrafiñar	es
garrafón	es
garramar	es
garrancha	es
garrancho	es
garrapata	es
garrapatear	es
garrapato	es
garrapiñar	es
garrar	es
garrear	es
garrido	es
garrir	es
garroba	es
garrocha	es
garrochar	es
garrochear	es
garrofal	es
garrota	es
garrote	es
garrotear	es
garrotera	es
garrucha	es
garrucho	es
garrudo	es
garrula	es
garrulería	es
garrulidad	es
garrulo	es
garrón	es
garulla	es
garullada	es
garullo	es
garza	es
garzo	es
garzonear	es
garzota	es
gas	es
gasa	es
gasajar	es
gasajoso	es
gascón	es
gasear	es
gaseosa	es
gaseoso	es
gases	es
gasificación	es
gasificar	es
gasista	es
gasolina	es
gasolinera	es
gasometría	es
gastado	es
gastador	es
gastar	es
gasterópodo	es
gasto	es
gastoso	es
gastralgia	es
gastritis	es
gastroenteritis	es
gastrointestinal	es
gastronomía	es
gastronómico	es
gastrovascular	es
gasístico	es
gasógeno	es
gasóleo	es
gata	es
gatada	es
gatas	es
gateamiento	es
gatear	es
gatera	es
gatero	es
gatesco	es
gatillo	es
gato	es
gatos	es
gatuna	es
gatunamente	es
gatunero	es
gatuno	es
gatuperio	es
gatuña	es
gauchesco	es
gaucho	es
gaudeamus	es
gaussiano	es
gaussímetro	es
gavera	es
gaveta	es
gavia	es
gaviero	es
gavilancillo	es
gavilla	es
gavillar	es
gavillero	es
gavilán	es
gavina	es
gaviota	es
gavota	es
gavá	es
gay	es
gaya	es
gayar	es
gayata	es
gayola	es
gayomba	es
gayuba	es
gayumbos	es
gaza	es
gazapa	es
gazapatón	es
gazapera	es
gazapo	es
gazmiar	es
gaznar	es
gaznatada	es
gaznate	es
gazpachero	es
gazpacho	es
gazpachuelo	es
gazuza	es
gaélico	es
gañido	es
gañir	es
gañán	es
ge	es
gel	es
gelatina	es
gelatinoso	es
geltrú	es
gema	es
gemación	es
gemela	es
gemelar	es
gemelo	es
gemido	es
gemidor	es
geminar	es
gemiquear	es
gemir	es
gemoso	es
gen	es
genciana	es
gencianeo	es
gencianáceo	es
gendarme	es
geneal	es
genealogista	es
genealogía	es
genealógico	es
generacional	es
generación	es
generador	es
general	es
generala	es
generalato	es
generalidad	es
generalista	es
generalización	es
generalizador	es
generalizar	es
generalmente	es
generalísimo	es
generar	es
generativa	es
generativo	es
generatriz	es
generosamente	es
generosidad	es
generoso	es
genetista	es
genial	es
genialidad	es
genialmente	es
geniazo	es
genil	es
genio	es
genista	es
genital	es
genitivo	es
genitor	es
genitourinario	es
genocidio	es
genoma	es
genotipo	es
genovés	es
gente	es
gentecilla	es
gentil	es
gentileza	es
gentilhombre	es
gentilicio	es
gentilidad	es
gentilismo	es
gentilizar	es
gentilmente	es
gentualla	es
gentuza	es
gentílico	es
gentío	es
genuinamente	es
genuino	es
genéricamente	es
genérico	es
genéticamente	es
genético	es
genízaro	es
genómica	es
genómico	es
geocentrismo	es
geocéntrico	es
geoda	es
geodesia	es
geodésico	es
geoestacionario	es
geofísica	es
geofísico	es
geogr	es
geografía	es
geográficamente	es
geográfico	es
geología	es
geológicamente	es
geológico	es
geom	es
geometría	es
geomorfología	es
geométrico	es
geopolítica	es
geopolíticamente	es
geopolítico	es
georgia	es
georgiano	es
geotermia	es
geotérmico	es
geranio	es
geraniácea	es
geraniáceo	es
gerardo	es
gerencia	es
gerente	es
geriatría	es
gerifalte	es
geriátrico	es
germanesco	es
germanio	es
germanismo	es
germanista	es
germanización	es
germanizar	es
germano	es
germanofilia	es
germanía	es
germanófobo	es
germen	es
germicida	es
germinación	es
germinal	es
germinar	es
germán	es
germánico	es
gerona	es
gerundense	es
gerundiano	es
gerundio	es
gerundivo	es
ges	es
gesta	es
gestación	es
gestante	es
gestar	es
gestatorio	es
gestear	es
gestero	es
gesticulación	es
gesticulador	es
gesticulante	es
gesticulantemente	es
gesticular	es
gesticuloso	es
gestionar	es
gestión	es
gesto	es
gestor	es
gestual	es
getafe	es
geógrafo	es
geólogo	es
geómetra	es
ghana	es
ghanés	es
giba	es
gibao	es
gibar	es
gibosidad	es
giboso	es
gibraltar	es
giennense	es
giga	es
giganta	es
gigante	es
gigantea	es
giganteo	es
gigantesco	es
gigantismo	es
gigantón	es
gigote	es
gijón	es
gil	es
gilbert	es
gilbertes	es
gilipollas	es
gilipollez	es
gilito	es
gillete	es
gilí	es
gimnasia	es
gimnasio	es
gimnasta	es
gimnospermas	es
gimnospermo	es
gimnástica	es
gimnástico	es
gimotear	es
giménez	es
gin	es
ginebra	es
gineceo	es
ginecólogo	es
ginesta	es
giobertita	es
gipuzkoa	es
gira	es
girador	es
giralda	es
girante	es
girar	es
girasol	es
giratoria	es
giratorio	es
girino	es
giro	es
girocompás	es
girola	es
girona	es
giroscopio	es
giroscópico	es
girándula	es
gis	es
gitanada	es
gitanamente	es
gitanear	es
gitanería	es
gitanesco	es
gitanismo	es
gitano	es
glabro	es
glaciación	es
glacial	es
glacialmente	es
glaciar	es
gladiador	es
gladio	es
glamour	es
glamours	es
glande	es
glandular	es
glanduloso	es
glas	es
glasear	es
glasto	es
glasé	es
glauco	es
gleba	es
glicerina	es
glicina	es
glicinia	es
glifo	es
global	es
globalización	es
globalizado	es
globalizar	es
globalmente	es
globo	es
globoso	es
globular	es
globuloso	es
gloria	es
gloriapatri	es
gloriar	es
glorieta	es
glorificación	es
glorificador	es
glorificar	es
gloriosa	es
gloriosamente	es
glorioso	es
glosa	es
glosador	es
glosar	es
glosario	es
glosopeda	es
glotis	es
glotonear	es
glotonería	es
glotón	es
glucemia	es
glucina	es
glucosa	es
glucógeno	es
glucósido	es
gluma	es
gluon	es
glutamato	es
gluten	es
glutinosidad	es
glutinoso	es
glándula	es
glóbulo	es
glúteo	es
gneis	es
gnomo	es
gnomon	es
gnomónica	es
gnomónico	es
gnosticismo	es
gnómones	es
gnóstica	es
gnóstico	es
gob	es
gobernabilidad	es
gobernable	es
gobernación	es
gobernador	es
gobernadorcillo	es
gobernalle	es
gobernanta	es
gobernante	es
gobernanza	es
gobernar	es
gobernativo	es
gobierna	es
gobierno	es
gobio	es
goce	es
gocha	es
gocho	es
godesco	es
godo	es
gofio	es
gofrar	es
gol	es
gola	es
goleador	es
golear	es
goleta	es
golf	es
golfa	es
golfear	es
golfista	es
golfo	es
golfín	es
golfístico	es
golilla	es
golillero	es
gollete	es
golmajear	es
golondrina	es
golondrinera	es
golondrino	es
golondro	es
golosamente	es
golosear	es
golosina	es
golosinar	es
golosinear	es
golosmear	es
goloso	es
golpe	es
golpeador	es
golpeadura	es
golpear	es
golpeo	es
golpete	es
golpetear	es
golpista	es
goma	es
gomaespuma	es
gomar	es
gomer	es
gomera	es
gomero	es
gomina	es
gomista	es
gomorresina	es
gomosidad	es
gomoso	es
gonce	es
goncear	es
gondolero	es
gong	es
gongorino	es
gongorismo	es
gongorizar	es
goniómetro	es
gonococia	es
gonococo	es
gonocócico	es
gonorrea	es
gonzalo	es
gonzález	es
gorda	es
gordal	es
gordezuelo	es
gordiano	es
gordinflón	es
gordo	es
gordolobo	es
gordura	es
gorgojar	es
gorgojo	es
gorgojoso	es
gorgona	es
gorgor	es
gorgorear	es
gorgorita	es
gorgoritear	es
gorgorito	es
gorgotear	es
gorgoteo	es
gorguera	es
gorigori	es
gorila	es
gorja	es
gorjal	es
gorjear	es
gorjeo	es
gormar	es
gorra	es
gorrear	es
gorrero	es
gorrilla	es
gorrina	es
gorrinera	es
gorrino	es
gorriona	es
gorrionera	es
gorrista	es
gorrito	es
gorrión	es
gorro	es
gorronear	es
gorrón	es
gota	es
gotear	es
goteo	es
gotera	es
gotero	es
gotoso	es
goyesco	es
gozar	es
gozne	es
gozo	es
gozosamente	es
gozoso	es
gozque	es
gps	es
grabación	es
grabado	es
grabador	es
grabadura	es
grabar	es
gracejar	es
gracejo	es
gracia	es
graciable	es
graciado	es
graciano	es
gracieta	es
gracilidad	es
graciosamente	es
graciosidad	es
